pointer,field,chars,text_digest
/paths/~1providers/post/requestBody/content/application~1json/schema/properties/workspace_id/description,description,55,sha256-658c9abf2780f8c15fa6e55a5eab5489050104d5368c484769defe4fc4c4f88a
/paths/~1providers/post/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
/paths/~1providers/post/summary,summary,17,sha256-c08a415214ff44aa8a598a28121f4313fa0e9009c25fb989248639d24d25019a
/paths/~1providers/post/x-code-samples,x-code-samples,2146,sha256-0489f89b7aa66e4f29f9b07b5c93c9b97d4c6bab402c85bcc44f226b80467236
/paths/~1providers/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1providers/servers/1/description,description,29,sha256-2cc2e58054c38bb2cdfd6bd2edcbd1018ee6934d126106c292611be1bb7b62d5
/paths/~1providers~1{slug}/delete/parameters/0/description,description,51,sha256-38710d7b1fd70b35ce33c8d51748c6d9d7bf0bd30aaaf72d17e9dfb9f7aaf931
/paths/~1providers~1{slug}/delete/parameters/1/description,description,13,sha256-da48892b4f4fb686ca2a575167a89309573d4ef7f9c158a1e26397d5174df77f
/paths/~1providers~1{slug}/delete/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
/paths/~1providers~1{slug}/delete/summary,summary,17,sha256-c811c6ab2b9a9889671f44218302f1f229f41e2abca5971467e37e84d7238a82
/paths/~1providers~1{slug}/delete/x-code-samples,x-code-samples,1650,sha256-4e9e23278e568d3082ff7e2ea4372d1173400da39397ba3214f89a8c81669c2a
/paths/~1providers~1{slug}/get/parameters/0/description,description,51,sha256-38710d7b1fd70b35ce33c8d51748c6d9d7bf0bd30aaaf72d17e9dfb9f7aaf931
/paths/~1providers~1{slug}/get/parameters/1/description,description,13,sha256-da48892b4f4fb686ca2a575167a89309573d4ef7f9c158a1e26397d5174df77f
/paths/~1providers~1{slug}/get/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
/paths/~1providers~1{slug}/get/summary,summary,14,sha256-b3012ce35a271648973970a9fb1d5a924def04ac6756c673d0939fda12a4fa8f
/paths/~1providers~1{slug}/get/x-code-samples,x-code-samples,1753,sha256-ad358bad872c7a5e72263cbdb17c6e3b2b918e235c7a34d05db0e6c6a537e0f9
/paths/~1providers~1{slug}/put/parameters/0/description,description,51,sha256-38710d7b1fd70b35ce33c8d51748c6d9d7bf0bd30aaaf72d17e9dfb9f7aaf931
/paths/~1providers~1{slug}/put/parameters/1/description,description,13,sha256-da48892b4f4fb686ca2a575167a89309573d4ef7f9c158a1e26397d5174df77f
/paths/~1providers~1{slug}/put/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
/paths/~1providers~1{slug}/put/summary,summary,17,sha256-6b677c757616c2194840e3e17709c1e289558b9bf9b2a18f5484718f8517b560
/paths/~1providers~1{slug}/put/x-code-samples,x-code-samples,2336,sha256-615ed872952308ffb59a6c2dd06d0f8c9eed644d2be112902157295d79c1c7d1
/paths/~1providers~1{slug}/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1providers~1{slug}/servers/1/description,description,29,sha256-2cc2e58054c38bb2cdfd6bd2edcbd1018ee6934d126106c292611be1bb7b62d5
/paths/~1realtime/get/description,description,37,sha256-7d5636ee2db2a49e09434c43de718856d14f203e7b1104a77ca5f73adbb723db
/paths/~1realtime/get/parameters/7/description,description,84,sha256-c0ec201f40b12efa1596ec4d21999b9561d175a38db9d7d380d95c3557b3363e
/paths/~1realtime/get/responses/101/description,description,18,sha256-62305cdc509d35761d2d4d5d392e75e7be97362029e85cbb5af550ee709efb02
/paths/~1realtime/get/responses/default/description,description,5,sha256-54a0e8c17ebb21a11f8a25b8042786ef7efe52441e6cc87e92c67e0c4c0c6e78
/paths/~1realtime/get/summary,summary,8,sha256-c8cdbd2d94cf9a22ce917b7df573babc0adbb529bd49c1fb95b99f791eb9d00d
/paths/~1realtime/get/x-code-samples,x-code-samples,2679,sha256-18a1370fe752c373c7fa2ef26a49e5a489a1b593ae96f8b4620807b83ad6a7fc
/paths/~1realtime/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1realtime/servers/1/description,description,23,sha256-d811289af1a8cb3ffb208a0b7c205b5e6c03c013897c947048a4b84b0c07fde7
/paths/~1rerank/post/description,description,375,sha256-ae70ef0aeaa7d749ba8a7fc08520ec9e80156ce330a234a2a6eb4c3d1fbd8a9e
/paths/~1rerank/post/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1rerank/post/summary,summary,6,sha256-f45041366fea43372da8bd1e9854f033ebef061d687609faff8b25f8d6134dfd
/paths/~1rerank/post/x-code-samples,x-code-samples,3433,sha256-eb70b01cf00b0a07b6970bddff390de84c05b3322b81201fe69430c07cfcfaac
/paths/~1rerank/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1rerank/servers/1/description,description,23,sha256-d811289af1a8cb3ffb208a0b7c205b5e6c03c013897c947048a4b84b0c07fde7
/paths/~1responses/post/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1responses/post/summary,summary,25,sha256-ec2aeea4b769e874f9115303104b02af5715de464e7eee82d36cb5341be8de65
/paths/~1responses/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1responses/servers/1/description,description,23,sha256-d811289af1a8cb3ffb208a0b7c205b5e6c03c013897c947048a4b84b0c07fde7
/paths/~1responses~1{response_id}/delete/parameters/0/description,description,33,sha256-c5db2e6154f2f120250c6facfc0a86bd47c193dd801df8bccc11dcde5c3c6f3d
/paths/~1responses~1{response_id}/delete/parameters/0/schema/example,example,37,sha256-caee8d60646adb88a63ca5843fb55c223045eb08b78ddcc2cf1e5f05d0477936
/paths/~1responses~1{response_id}/delete/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1responses~1{response_id}/delete/responses/404/description,description,9,sha256-0019dfc4b32d63c1392aa264aed2253c1e0c2fb09216f8e2cc269bbfb8bb49b5
/paths/~1responses~1{response_id}/delete/summary,summary,44,sha256-2424baa94e378121aae041a1cd097d2bf4fee5b3abac3de0289f688aa098da85
/paths/~1responses~1{response_id}/get/parameters/0/description,description,35,sha256-c81a80ff590509d6aad28f260e09f2e26f03bd6b8f2a4fb3783f2d26d6992394
/paths/~1responses~1{response_id}/get/parameters/0/schema/example,example,37,sha256-caee8d60646adb88a63ca5843fb55c223045eb08b78ddcc2cf1e5f05d0477936
/paths/~1responses~1{response_id}/get/parameters/1/description,description,351,sha256-c4c462de628b680a754d245f36d4b4b6100cb6e19de538f24b9e962e5380b64c
/paths/~1responses~1{response_id}/get/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1responses~1{response_id}/get/summary,summary,46,sha256-3eee92e9e4165338f1b5f66d80649ae68d5a5bfa31e7b4ae2ad83130053f5998
/paths/~1responses~1{response_id}/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1responses~1{response_id}/servers/1/description,description,23,sha256-d811289af1a8cb3ffb208a0b7c205b5e6c03c013897c947048a4b84b0c07fde7
/paths/~1responses~1{response_id}~1input_items/get/parameters/0/description,description,51,sha256-91d7d2a25943f10dee11765a2f141ae6d8adf0cefc43de61f2b0ab925489b09a
/paths/~1responses~1{response_id}~1input_items/get/parameters/1/description,description,107,sha256-e135e35f97193d4931919649f1c82fed5d98c03c7b48771cc429ab3932f97fbe
/paths/~1responses~1{response_id}~1input_items/get/parameters/2/description,description,164,sha256-fa5a18f4a2f2d0539ebcc1657cbe69fd7bedd2e8e4558607f7f4b1d5f4ac5c06
/paths/~1responses~1{response_id}~1input_items/get/parameters/3/description,description,52,sha256-4cc75d5f1c625e647bf3aa495a71dab6978718289e925e1258a5f5c5cc794efa
/paths/~1responses~1{response_id}~1input_items/get/parameters/4/description,description,53,sha256-0414b5d7c226b5fb34ad4a1b79443187ffef73b57a8582a9732b4ecd1032294d
/paths/~1responses~1{response_id}~1input_items/get/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1responses~1{response_id}~1input_items/get/summary,summary,51,sha256-2937faba22fe6b3c62b8d967fe049ab89183747f8b887f246f26b08aa3dab55a
/paths/~1responses~1{response_id}~1input_items/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1responses~1{response_id}~1input_items/servers/1/description,description,23,sha256-d811289af1a8cb3ffb208a0b7c205b5e6c03c013897c947048a4b84b0c07fde7
/paths/~1scim~1workspaces/get/description,description,128,sha256-d8c3c989f3c2a3264a7c68dd87552a8edec205f042b1d1ee7a89dd6c908ff8e6
/paths/~1scim~1workspaces/get/parameters/0/description,description,40,sha256-ed5db9a61bd37ad8cf990dcc97d87b5fd450d7e5b4966df932a690a7004f4aa8
/paths/~1scim~1workspaces/get/parameters/1/description,description,33,sha256-3206f7ad2c7e993c10813573f837d24c8def0e9d9fa7a46a0301a5f06b931571
/paths/~1scim~1workspaces/get/parameters/2/description,description,24,sha256-82f4e58aa0b39aec7911a34eb58b5584c2a3b5723e65f5909b1e7eb2e63e6180
/paths/~1scim~1workspaces/get/responses/200/content/application~1json/example,example,200,sha256-40ad2383515966e852e8ae48ca763f84649332791d0657ee474be36fc998e4a9
/paths/~1scim~1workspaces/get/responses/200/content/application~1json/schema/properties/mappings/items/properties/id/description,description,40,sha256-06678b03e5ed8e9f33aeee483f0ba771a29f1dcf9293b540e26baf68c2f2b534
/paths/~1scim~1workspaces/get/responses/200/content/application~1json/schema/properties/mappings/items/properties/role/description,description,48,sha256-b0ee0e2fdb51e4f79ee21fa1d4e9f23cc988150784027e39f032c60c2c57e786
/paths/~1scim~1workspaces/get/responses/200/content/application~1json/schema/properties/mappings/items/properties/scim_group/description,description,31,sha256-3f368eba3a4aa708021565afc86acc6241f03325ddcdbc81187267898f7a691a
/paths/~1scim~1workspaces/get/responses/200/content/application~1json/schema/properties/mappings/items/properties/scim_group_id/description,description,21,sha256-02d105d3652422e3b66895e0fdcc5698c02c6e0470eec03f114a13cb00cfa6bd
/paths/~1scim~1workspaces/get/responses/200/content/application~1json/schema/properties/mappings/items/properties/workspace_id/description,description,27,sha256-4216d3ba3f21b41fc39673d7c062c8c438cc1cd32a1e4fe1ec8d0ab99c3d889c
/paths/~1scim~1workspaces/get/responses/200/content/application~1json/schema/properties/total_count/description,description,34,sha256-934c17f62b53729fcf87f84ae1dbfaeaa81f41e6c546f2c9d95c02d567430cf4
/paths/~1scim~1workspaces/get/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1scim~1workspaces/get/responses/200/headers/Content-Type/schema/example,example,16,sha256-bacb769b46f6d169fb227ea026550f411d46cbe66a9c2a6ba36449c8cf8e4dea
/paths/~1scim~1workspaces/get/summary,summary,37,sha256-bd1521a31ce1340bd82331d3ff6b40e90446c941b4c2ffd76ca3846ada091ef8
/paths/~1scim~1workspaces/get/x-code-samples,x-code-samples,502,sha256-be8ae810802da280b71cff630056894dca7a527ef24bfe9da3860ac2461758a6
/paths/~1scim~1workspaces/post/description,description,195,sha256-6f69319b53ac8d254000a61f8135efec7c6ee571735fb3f6063121fe8e7e35df
/paths/~1scim~1workspaces/post/requestBody/content/application~1json/examples,examples,182,sha256-add64e73210cdf362fd1e44c3f02af51f45915214c12d1f84d5c6d1e0b4db313
/paths/~1scim~1workspaces/post/requestBody/content/application~1json/schema/properties/role/description,description,48,sha256-b0ee0e2fdb51e4f79ee21fa1d4e9f23cc988150784027e39f032c60c2c57e786
/paths/~1scim~1workspaces/post/requestBody/content/application~1json/schema/properties/scim_group_id/description,description,74,sha256-84b42c262541ac7df591233af1eec36aa139e06d0b2555d33fe5f5d8615cdedc
/paths/~1scim~1workspaces/post/requestBody/content/application~1json/schema/properties/scim_group_name/description,description,208,sha256-866b26ec19da96d721a5c2e2ebdbfa903a40811d282b344c581ddfbc2b43b690
/paths/~1scim~1workspaces/post/requestBody/content/application~1json/schema/properties/workspace_id/description,description,66,sha256-de7691fe1fcf361f658ffac45891a8b41ab9a2457cfe8c892e05b1d7ed32b1bc
/paths/~1scim~1workspaces/post/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1scim~1workspaces/post/responses/200/headers/Content-Type/schema/example,example,16,sha256-bacb769b46f6d169fb227ea026550f411d46cbe66a9c2a6ba36449c8cf8e4dea
/paths/~1scim~1workspaces/post/summary,summary,38,sha256-541ecdcfb4bc2c7743b9e1e3bf73a2062a5ad8eaf092fd4531c5b0de47bf6124
/paths/~1scim~1workspaces/post/x-code-samples,x-code-samples,1051,sha256-cba195fd3499c1b154d1a342eb89c00e913740c8fad338775257f9cd45d83e1c
/paths/~1scim~1workspaces/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1scim~1workspaces/servers/1/description,description,29,sha256-2cc2e58054c38bb2cdfd6bd2edcbd1018ee6934d126106c292611be1bb7b62d5
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/delete/description,description,116,sha256-05bb28c20a7f08cd22c41ab30a5d815b97f14b88903ddbc3003faaaf04e73834
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/delete/parameters/0/description,description,42,sha256-bb7da8535ddf8b089f0206274dfe72d0e1779f9f05ac041f63b79bddcd679276
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/delete/responses/200/content/application~1json/schema/example,example,14,sha256-6a6e00f3afcb332d0100b5788e8c0e86252043a9c6d92655a68e291f3215713a
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/delete/responses/200/description,description,2,sha256-565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/delete/responses/200/headers/Content-Type/schema/example,example,16,sha256-bacb769b46f6d169fb227ea026550f411d46cbe66a9c2a6ba36449c8cf8e4dea
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/delete/summary,summary,38,sha256-882716e8382d3b3211530de98a0ea1f48b89ab01c6a3b11c62a11bb9eaa1ce1a
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/delete/x-code-samples,x-code-samples,338,sha256-457c93550364b37259e39a2eb2956c297d57ae208e48912e7d085d4cba2a9cf5
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1scim~1workspaces~1{scimWorkspaceGroupId}/servers/1/description,description,29,sha256-2cc2e58054c38bb2cdfd6bd2edcbd1018ee6934d126106c292611be1bb7b62d5
/paths/~1secret-references/get/parameters/0/description,description,29,sha256-a76970ce602fa99f1d5f3820fd4bd98265deb72a8e4dae724c59984f763a2123
/paths/~1secret-references/get/parameters/1/description,description,37,sha256-7f7a2145425eb935da069f8f5b11d27010b4b057b4f6338e95033b9f5df0f6f3
/paths/~1secret-references/get/parameters/2/description,description,14,sha256-4ae2b33364bca975916fba81e47f6764060b4fd737fa0f208f1e4f51708d9cca
/paths/~1secret-references/get/parameters/3/description,description,35,sha256-85faa217e9e039726d33b36b29868abc759c64ae5413df3fa67a8ebfea469bf1
/paths/~1secret-references/get/parameters/4/description,description,38,sha256-f2f00cd12f3d8df027231ac328b875084a296ab1f3d87bfd44e23a1983fd3bbc
/paths/~1secret-references/get/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
/paths/~1secret-references/get/summary,summary,26,sha256-0ddf4489f16991007ce3022cf885d280551d998e09ef9a6720a7ad044c511c5b
/paths/~1secret-references/get/x-code-samples,x-code-samples,378,sha256-6562ea8d413e43981b39335813039f7dfac6d1a44112f397e9b737b8fb704fc2
/paths/~1secret-references/post/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
/paths/~1secret-references/post/responses/400/description,description,118,sha256-d24b619fa15531cc5943711f604d04c3220c27297c66724529cd6f53a089487f
/paths/~1secret-references/post/responses/403/description,description,52,sha256-f6a0a554461cfb24e88863a4daf95866bc3c5fc8a4f2fb162d5310a07223165b
/paths/~1secret-references/post/summary,summary,25,sha256-6a7ed9f48899214ab0752253af68c32c9f37b2253d65d94524d86957b514610e
/paths/~1secret-references/post/x-code-samples,x-code-samples,1131,sha256-adb557d81954b46294cb04ed86fa53212484d606c0f2d833c3a80713398fc537
/paths/~1secret-references/servers/0/description,description,27,sha256-9836600675f763ce2598e0fee6eb5930d9d57a5978f92ff5c989028e9ded4ec4
/paths/~1secret-references/servers/1/description,description,29,sha256-2cc2e58054c38bb2cdfd6bd2edcbd1018ee6934d126106c292611be1bb7b62d5
/paths/~1secret-references~1{secretReferenceId}/delete/parameters/0/description,description,36,sha256-db77e73292e65b9c8babc394c6686769e908ad283d3858c955208df58b1caf12
/paths/~1secret-references~1{secretReferenceId}/delete/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
/paths/~1secret-references~1{secretReferenceId}/delete/responses/400/description,description,58,sha256-9278d9919413d3b46e94b4931e72b92b7b074bad99701018b33b3303a0e9852b
/paths/~1secret-references~1{secretReferenceId}/delete/responses/404/description,description,26,sha256-eece378e84c1d064ca859cdacded9949178354b983020ad23c3730d10ae085dd
/paths/~1secret-references~1{secretReferenceId}/delete/summary,summary,25,sha256-7a72415839427101445bbd8b21da9606636233f32c11b38cc3d8a7048709400d
/paths/~1secret-references~1{secretReferenceId}/delete/x-code-samples,x-code-samples,364,sha256-dadad07b5375a54a8bf58de8d88e405581b65aaf7334762b77a732a461f4f7e4
/paths/~1secret-references~1{secretReferenceId}/get/parameters/0/description,description,36,sha256-db77e73292e65b9c8babc394c6686769e908ad283d3858c955208df58b1caf12
/paths/~1secret-references~1{secretReferenceId}/get/responses/200/description,description,19,sha256-40c36e17aeb2957d4bd44663c5fa646d56ddff440280be284f0efbf5ccd87d02
